origin_region_id,destination_city_id,industry_group_id,year,compute_condition,inflow_2025,inflow_sim,log_inflow_sim,relative_cost_change,cost_ref,cost_now,effective_cost_elasticity_beta,city_attractiveness_multiplier
hokkaido_outside,sapporo,chem_polymer,2025,quantum_enabled,220,218.6929295045522,5.387668597505568,-0.0027911644585561167,2309.4081198860936,2302.9621820215666,-0.29735999999999996,0.9790231403596195
hokkaido_outside,sapporo,inorganic,2025,classical_only,178,176.97630566645162,5.176015857321704,0.0,2623.053777950563,2623.053777950563,-0.277536,0.9790231403596195
hokkaido_outside,sapporo,inorganic,2025,quantum_enabled,178,177.05705865258219,5.176472045894136,-0.0020025443373764885,2623.053777950563,2617.800996460894,-0.277536,0.9790231403596195
hokkaido_outside,sendai,metal,2025,classical_only,143,142.7558771832157,4.9611360188494915,0.0,8854.84422084904,8854.84422084904,-0.34803999999999996,0.9866893803224824
hokkaido_outside,sendai,metal,2025,quantum_enabled,143,142.88389809112283,4.962032399028731,-0.003465977780306867,8854.84422084904,8824.153527531498,-0.34803999999999996,0.9866893803224824
hokkaido_outside,sendai,chem_polymer,2025,classical_only,136,135.7152248669264,4.910558755587419,0.0,8339.529321810895,8339.529321810895,-0.29832,0.9866893803224824
hokkaido_outside,sendai,chem_polymer,2025,quantum_enabled,136,135.79775593210644,4.911166690187665,-0.00279116445855628,8339.529321810895,8316.252323966768,-0.29832,0.9866893803224824
hokkaido_outside,sendai,inorganic,2025,classical_only,96,95.85467890114732,4.562833283127033,0.0,9472.138642599255,9472.138642599255,-0.278432,0.9866893803224824
hokkaido_outside,sendai,inorganic,2025,quantum_enabled,96,95.89474622010027,4.563251196448137,-0.0020025443373765444,9472.138642599255,9453.170264997672,-0.278432,0.9866893803224824
hokkaido_outside,nagoya,metal,2025,classical_only,146,155.32884185081144,5.045544429915955,0.0,13622.837262844676,13622.837262844676,-0.35644,1.0466556649473397
hokkaido_outside,nagoya,metal,2025,quantum_enabled,146,155.46927425409564,5.0464481188739265,-0.003465977780306898,13622.837262844676,13575.62081158692,-0.35644,1.0466556649473397
hokkaido_outside,nagoya,chem_polymer,2025,classical_only,121,128.62353559849188,4.856889809043665,0.0,12830.045110478299,12830.045110478299,-0.30551999999999996,1.0466556649473397
hokkaido_outside,nagoya,chem_polymer,2025,quantum_enabled,121,128.70165944448883,4.857497008415527,-0.0027911644585561167,12830.045110478299,12794.23434456426,-0.30551999999999996,1.0466556649473397
hokkaido_outside,nagoya,inorganic,2025,classical_only,107,113.58244476668634,4.732528958840688,0.0,14572.520988614238,14572.520988614238,-0.285152,1.0466556649473397
hokkaido_outside,nagoya,inorganic,2025,quantum_enabled,107,113.62653018594378,4.7329170193899675,-0.0020025443373764677,14572.520988614238,14543.33886922719,-0.285152,1.0466556649473397
hokkaido_outside,hiroshima,metal,2025,classical_only,62,61.13489992616472,4.113082896662855,0.0,18390.830304840314,18390.830304840314,-0.34706,0.9796107305032505
hokkaido_outside,hiroshima,metal,2025,quantum_enabled,62,61.182343563250754,4.113858644024582,-0.0034659777803069127,18390.830304840314,18327.088095642343,-0.34706,0.9796107305032505
hokkaido_outside,hiroshima,chem_polymer,2025,classical_only,47,46.39125295295386,3.8371109275162625,0.0,17320.560899145705,17320.560899145705,-0.29748,0.9796107305032505
hokkaido_outside,hiroshima,chem_polymer,2025,quantum_enabled,47,46.41785414984351,3.8376841729325477,-0.0027911644585563527,17320.560899145705,17272.21636516175,-0.29748,0.9796107305032505
hokkaido_outside,hiroshima,inorganic,2025,classical_only,48,47.37143577612373,3.8580194262952787,0.0,19672.903334629224,19672.903334629224,-0.27764800000000006,0.9796107305032505
hokkaido_outside,hiroshima,inorganic,2025,quantum_enabled,48,47.38945175435788,3.8583996671081437,-0.002002544337376708,19672.903334629224,19633.507473456702,-0.27764800000000006,0.9796107305032505
hokkaido_outside,fukuoka,metal,2025,classical_only,57,57.75826050055612,4.056266378143474,0.0,21796.53962055148,21796.53962055148,-0.3502799999999999,1.0022024217756431
hokkaido_outside,fukuoka,metal,2025,quantum_enabled,57,57.80090383362692,4.0570044128160525,-0.0034659777803069318,21796.53962055148,21720.99329853907,-0.3502799999999999,1.0022024217756431
hokkaido_outside,fukuoka,chem_polymer,2025,classical_only,58,58.821088151229816,4.074500432635619,0.0,20528.07217676528,20528.07217676528,-0.30023999999999995,1.0022024217756431
hokkaido_outside,fukuoka,chem_polymer,2025,quantum_enabled,58,58.852027136629694,4.075026278935127,-0.0027911644585562937,20528.07217676528,20470.774951302814,-0.30023999999999995,1.0022024217756431
hokkaido_outside,fukuoka,inorganic,2025,classical_only,38,38.54877007451397,3.6519241948185046,0.0,23316.03358178278,23316.03358178278,-0.28022400000000003,1.0022024217756431
hokkaido_outside,fukuoka,inorganic,2025,quantum_enabled,38,38.562487225210816,3.6522799703906297,-0.002002544337376437,23316.03358178278,23269.342190763502,-0.28022400000000003,1.0022024217756431
tohoku_outside,tokyo,metal,2025,classical_only,490,577.8930061098364,6.359388741000692,0.0,4767.993041995636,4767.993041995636,-0.36876000000000003,1.1415648538957806
tohoku_outside,tokyo,metal,2025,quantum_enabled,490,578.5018610629372,6.360441763677714,-0.003465977780306765,4767.993041995636,4751.467284055422,-0.36876000000000003,1.1415648538957806
tohoku_outside,tokyo,chem_polymer,2025,classical_only,475,559.7035400408317,6.327407250767131,0.0,4490.515788667404,4490.515788667404,-0.31608,1.1415648538957806
tohoku_outside,tokyo,chem_polymer,2025,quantum_enabled,475,560.1042054342715,6.328122847550876,-0.0027911644585560157,4490.515788667404,4477.982020597491,-0.31608,1.1415648538957806
tohoku_outside,tokyo,inorganic,2025,classical_only,376,442.65464894964083,6.092789892542607,0.0,5100.382346014983,5100.382346014983,-0.29500800000000005,1.1415648538957806
tohoku_outside,tokyo,inorganic,2025,quantum_enabled,376,442.8634674051957,6.093261522553487,-0.0020025443373765037,5100.382346014983,5090.168604229516,-0.29500800000000005,1.1415648538957806
tohoku_outside,osaka,metal,2025,classical_only,201,219.39031831351937,5.390852418852508,0.0,12260.553536560208,12260.553536560208,-0.35966,1.070793540242809
tohoku_outside,osaka,metal,2025,quantum_enabled,201,219.5836859617591,5.391733417084127,-0.003465977780306913,12260.553536560208,12218.058730428227,-0.35966,1.070793540242809
tohoku_outside,osaka,chem_polymer,2025,classical_only,204,223.1340138393938,5.407772549877668,0.0,11547.04059943047,11547.04059943047,-0.30828,1.070793540242809
tohoku_outside,osaka,chem_polymer,2025,quantum_enabled,204,223.2771962662921,5.408414032119005,-0.0027911644585561952,11547.04059943047,11514.810910107833,-0.30828,1.070793540242809
tohoku_outside,osaka,inorganic,2025,classical_only,157,171.78587214321715,5.146248771845196,0.0,13115.268889752815,13115.268889752815,-0.28772800000000004,1.070793540242809
tohoku_outside,osaka,inorganic,2025,quantum_enabled,157,171.86031664894142,5.146682034365292,-0.002002544337376523,13115.268889752815,13089.00498230447,-0.28772800000000004,1.070793540242809
tohoku_outside,sapporo,metal,2025,classical_only,156,154.8719055390419,5.042598359372243,0.0,9535.986083991273,9535.986083991273,-0.34691999999999995,0.9790231403596195
tohoku_outside,sapporo,metal,2025,quantum_enabled,156,155.0164256136539,5.043531083005635,-0.003465977780306765,9535.986083991273,9502.934568110844,-0.34691999999999995,0.9790231403596195
tohoku_outside,sapporo,chem_polymer,2025,classical_only,120,118.95460107144537,4.778741916719217,0.0,8981.031577334808,8981.031577334808,-0.29735999999999996,0.9790231403596195
tohoku_outside,sapporo,chem_polymer,2025,quantum_enabled,120,119.02673735337365,4.779348151515736,-0.0027911644585560157,8981.031577334808,8955.964041194982,-0.29735999999999996,0.9790231403596195
tohoku_outside,sapporo,inorganic,2025,classical_only,92,91.21798263595335,4.513252055669058,0.0,10200.764692029967,10200.764692029967,-0.277536,0.9790231403596195
tohoku_outside,sapporo,inorganic,2025,quantum_enabled,92,91.25534795615876,4.513661598483961,-0.0020025443373765037,10200.764692029967,10180.337208459032,-0.277536,0.9790231403596195
tohoku_outside,sendai,metal,2025,classical_only,273,273.16749665412294,5.610085147903311,0.0,749.2560494564572,749.2560494564572,-0.34803999999999996,0.9866893803224824
tohoku_outside,sendai,metal,2025,quantum_enabled,273,273.43803058281554,5.611075016967205,-0.0034659777803069465,749.2560494564572,746.6591446372805,-0.34803999999999996,0.9866893803224824
tohoku_outside,sendai,chem_polymer,2025,classical_only,279,279.1711778992685,5.631825134539717,0.0,705.6524810763065,705.6524810763065,-0.29832,0.9866893803224824
tohoku_outside,sendai,chem_polymer,2025,quantum_enabled,279,279.3619879383016,5.6325083886708125,-0.0027911644585562776,705.6524810763065,703.6828889510342,-0.29832,0.9866893803224824
tohoku_outside,sendai,inorganic,2025,classical_only,185,185.18505977251576,5.221355648183264,0.0,801.4886543737831,801.4886543737831,-0.278432,0.9866893803224824
tohoku_outside,sendai,inorganic,2025,quantum_enabled,185,185.27113570715537,5.221820350554227,-0.0020025443373765358,801.4886543737831,799.8836378074953,-0.278432,0.9866893803224824
tohoku_outside,nagoya,metal,2025,classical_only,184,196.08506080966976,5.278548548809623,0.0,9535.986083991273,9535.986083991273,-0.35644,1.0466556649473397
tohoku_outside,nagoya,metal,2025,quantum_enabled,184,196.27173646475097,5.279500109585243,-0.003465977780306765,9535.986083991273,9502.934568110844,-0.35644,1.0466556649473397
tohoku_outside,nagoya,chem_polymer,2025,classical_only,162,172.73641695444024,5.151766831217424,0.0,8981.031577334808,8981.031577334808,-0.30551999999999996,1.0466556649473397
tohoku_outside,nagoya,chem_polymer,2025,quantum_enabled,162,172.85180868689903,5.152434630223208,-0.0027911644585560157,8981.031577334808,8955.964041194982,-0.30551999999999996,1.0466556649473397
tohoku_outside,nagoya,inorganic,2025,classical_only,157,167.0316997984753,5.118183613555926,0.0,10200.764692029967,10200.764692029967,-0.285152,1.0466556649473397
tohoku_outside,nagoya,inorganic,2025,quantum_enabled,157,167.10148040305282,5.118601294946022,-0.0020025443373765037,10200.764692029967,10180.337208459032,-0.285152,1.0466556649473397
tohoku_outside,hiroshima,metal,2025,classical_only,64,63.198528298828265,4.146281014470734,0.0,15666.262852271379,15666.262852271379,-0.34706,0.9796107305032505
tohoku_outside,hiroshima,metal,2025,quantum_enabled,64,63.2525185754733,4.147134946189931,-0.0034659777803069383,15666.262852271379,15611.963933324958,-0.34706,0.9796107305032505
tohoku_outside,hiroshima,chem_polymer,2025,classical_only,72,71.08804666818274,4.263919202678014,0.0,14754.551877050044,14754.551877050044,-0.29748,0.9796107305032505
tohoku_outside,hiroshima,chem_polymer,2025,quantum_enabled,72,71.12957630180784,4.264503232054097,-0.002791164458556147,14754.551877050044,14713.369496248899,-0.29748,0.9796107305032505
tohoku_outside,hiroshima,inorganic,2025,classical_only,57,56.22912302264918,4.029434825928694,0.0,16758.399136906373,16758.399136906373,-0.27764800000000006,0.9796107305032505
tohoku_outside,hiroshima,inorganic,2025,quantum_enabled,57,56.24989777143923,4.029804223686242,-0.0020025443373764026,16758.399136906373,16724.839699611268,-0.27764800000000006,0.9796107305032505
tohoku_outside,fukuoka,metal,2025,classical_only,77,78.13389762933768,4.358423991227154,0.0,18390.830304840314,18390.830304840314,-0.3502799999999999,1.0022024217756431
tohoku_outside,fukuoka,metal,2025,quantum_enabled,77,78.19468403382301,4.359201666133458,-0.0034659777803069127,18390.830304840314,18327.088095642343,-0.3502799999999999,1.0022024217756431
tohoku_outside,fukuoka,chem_polymer,2025,classical_only,80,81.29192565416585,4.398046696174744,0.0,17320.560899145705,17320.560899145705,-0.30023999999999995,1.0022024217756431
tohoku_outside,fukuoka,chem_polymer,2025,quantum_enabled,80,81.3377925828971,4.398610761961055,-0.0027911644585563527,17320.560899145705,17272.21636516175,-0.30023999999999995,1.0022024217756431
tohoku_outside,fukuoka,inorganic,2025,classical_only,53,53.78047499162204,3.9849104829255917,0.0,19672.903334629224,19672.903334629224,-0.28022400000000003,1.0022024217756431
tohoku_outside,fukuoka,inorganic,2025,quantum_enabled,53,53.79980909377528,3.9852699187186045,-0.002002544337376708,19672.903334629224,19633.507473456702,-0.28022400000000003,1.0022024217756431
kanto_outside,tokyo,metal,2025,classical_only,1327,1565.0286104239851,7.355659384228227,0.0,885.4844220849039,885.4844220849039,-0.36876000000000003,1.1415648538957806
kanto_outside,tokyo,metal,2025,quantum_enabled,1327,1566.677489041873,7.356712406905249,-0.00346597778030697,885.4844220849039,882.4153527531497,-0.36876000000000003,1.1415648538957806
kanto_outside,tokyo,chem_polymer,2025,classical_only,1353,1597.8237823535653,7.376397846374249,0.0,833.9529321810894,833.9529321810894,-0.31608,1.1415648538957806
kanto_outside,tokyo,chem_polymer,2025,quantum_enabled,1353,1599.0124936978668,7.377141526247999,-0.0027911644585561167,833.9529321810894,831.6252323966769,-0.31608,1.1415648538957806
kanto_outside,tokyo,inorganic,2025,classical_only,1099,1296.7085632568715,7.1675844584174095,0.0,947.2138642599255,947.2138642599255,-0.29500800000000005,1.1415648538957806
kanto_outside,tokyo,inorganic,2025,quantum_enabled,1099,1297.3447155571203,7.168074928153091,-0.0020025443373764486,947.2138642599255,945.3170264997673,-0.29500800000000005,1.1415648538957806
kanto_outside,osaka,metal,2025,classical_only,494,541.659931484942,6.294638371836777,0.0,6811.418631422338,6811.418631422338,-0.35966,1.070793540242809
kanto_outside,osaka,metal,2025,quantum_enabled,494,542.1940105586747,6.2956238904500195,-0.003465977780306898,6811.418631422338,6787.81040579346,-0.35966,1.070793540242809
kanto_outside,osaka,chem_polymer,2025,classical_only,541,592.9869892563113,6.385172458211179,0.0,6415.022555239149,6415.022555239149,-0.30828,1.070793540242809
kanto_outside,osaka,chem_polymer,2025,quantum_enabled,541,593.3872259887917,6.3858471808113855,-0.0027911644585561167,6415.022555239149,6397.11717228213,-0.30828,1.070793540242809
kanto_outside,osaka,inorganic,2025,classical_only,422,462.39000230003734,6.1364086958009745,0.0,7286.260494307119,7286.260494307119,-0.28772800000000004,1.070793540242809
kanto_outside,osaka,inorganic,2025,quantum_enabled,422,462.5972466158861,6.13685679780359,-0.0020025443373764677,7286.260494307119,7271.669434613595,-0.28772800000000004,1.070793540242809
kanto_outside,sapporo,metal,2025,classical_only,220,217.99038893839008,5.384450974378631,0.0,12260.553536560208,12260.553536560208,-0.34691999999999995,0.9790231403596195
kanto_outside,sapporo,metal,2025,quantum_enabled,220,218.17853274506894,5.385313685172522,-0.003465977780306913,12260.553536560208,12218.058730428227,-0.34691999999999995,0.9790231403596195
kanto_outside,sapporo,chem_polymer,2025,classical_only,169,167.34903853870713,5.120081682428445,0.0,11547.04059943047,11547.04059943047,-0.29735999999999996,0.9790231403596195
kanto_outside,sapporo,chem_polymer,2025,quantum_enabled,169,167.44601655384423,5.120661010088005,-0.0027911644585561952,11547.04059943047,11514.810910107833,-0.29735999999999996,0.9790231403596195
kanto_outside,sapporo,inorganic,2025,classical_only,131,129.85877283632786,4.8664474971383225,0.0,13115.268889752815,13115.268889752815,-0.277536,0.9790231403596195
kanto_outside,sapporo,inorganic,2025,quantum_enabled,131,129.91149891070896,4.86685344101135,-0.002002544337376523,13115.268889752815,13089.00498230447,-0.277536,0.9790231403596195
kanto_outside,sendai,metal,2025,classical_only,327,326.8844333816148,5.789606693696425,0.0,5449.13490513787,5449.13490513787,-0.34803999999999996,0.9866893803224824
kanto_outside,sendai,metal,2025,quantum_enabled,327,327.195438256283,5.790557662871879,-0.0034659777803069318,5449.13490513787,5430.248324634767,-0.34803999999999996,0.9866893803224824
kanto_outside,sendai,chem_polymer,2025,classical_only,350,349.6732441682367,5.856999130327921,0.0,5132.01804419132,5132.01804419132,-0.29832,0.9866893803224824
kanto_outside,sendai,chem_polymer,2025,quantum_enabled,350,349.8971994242276,5.857639395409709,-0.0027911644585562937,5132.01804419132,5117.6937378257035,-0.29832,0.9866893803224824
kanto_outside,sendai,inorganic,2025,classical_only,236,236.05351503443958,5.464058537940267,0.0,5829.008395445695,5829.008395445695,-0.278432,0.9866893803224824
kanto_outside,sendai,inorganic,2025,quantum_enabled,236,236.15984119503685,5.464508868965392,-0.002002544337376437,5829.008395445695,5817.3355476908755,-0.278432,0.9866893803224824
kanto_outside,nagoya,metal,2025,classical_only,504,537.102557869965,6.286189059272006,0.0,4767.993041995636,4767.993041995636,-0.35644,1.0466556649473397
kanto_outside,nagoya,metal,2025,quantum_enabled,504,537.6138868382309,6.287140620047626,-0.003465977780306765,4767.993041995636,4751.467284055422,-0.35644,1.0466556649473397
kanto_outside,nagoya,chem_polymer,2025,classical_only,463,493.5473179058099,6.201618736558401,0.0,4490.515788667404,4490.515788667404,-0.30551999999999996,1.0466556649473397
kanto_outside,nagoya,chem_polymer,2025,quantum_enabled,463,493.8743052608489,6.20228104202006,-0.0027911644585560157,4490.515788667404,4477.982020597491,-0.30551999999999996,1.0466556649473397
kanto_outside,nagoya,inorganic,2025,classical_only,434,463.40802652249664,6.138607932785898,0.0,5100.382346014983,5100.382346014983,-0.285152,1.0466556649473397
kanto_outside,nagoya,inorganic,2025,quantum_enabled,434,463.623808013635,6.139073464792451,-0.0020025443373765037,5100.382346014983,5090.168604229516,-0.285152,1.0466556649473397
kanto_outside,hiroshima,metal,2025,classical_only,203,200.6610678676605,5.301617255259746,0.0,11170.726555532634,11170.726555532634,-0.34706,0.9796107305032505
kanto_outside,hiroshima,metal,2025,quantum_enabled,203,200.84345580718602,5.302525777785976,-0.003465977780306895,11170.726555532634,11132.009065501274,-0.34706,0.9796107305032505
kanto_outside,hiroshima,chem_polymer,2025,classical_only,192,189.59558489648478,5.244893303138843,0.0,10520.636990592206,10520.636990592206,-0.29748,0.9796107305032505
kanto_outside,hiroshima,chem_polymer,2025,quantum_enabled,192,189.7073690713808,5.245482722108366,-0.0027911644585562026,10520.636990592206,10491.272162542693,-0.29748,0.9796107305032505
kanto_outside,hiroshima,inorganic,2025,classical_only,153,151.17151189237825,5.018415032583199,0.0,11949.467210663675,11949.467210663675,-0.27764800000000006,0.9796107305032505
kanto_outside,hiroshima,inorganic,2025,quantum_enabled,153,151.23337017296637,5.018824141596443,-0.0020025443373765774,11949.467210663675,11925.537872766294,-0.27764800000000006,0.9796107305032505
kanto_outside,fukuoka,metal,2025,classical_only,208,211.83262351250426,5.355796451110014,0.0,14985.120989129144,14985.120989129144,-0.3502799999999999,1.0022024217756431
kanto_outside,fukuoka,metal,2025,quantum_enabled,208,212.01916358616103,5.356676664861041,-0.003465977780306886,14985.120989129144,14933.182892745612,-0.3502799999999999,1.0022024217756431
kanto_outside,fukuoka,chem_polymer,2025,classical_only,162,164.61614944968585,5.103616396733248,0.0,14113.049621526128,14113.049621526128,-0.30023999999999995,1.0022024217756431
kanto_outside,fukuoka,chem_polymer,2025,quantum_enabled,162,164.7090299803666,5.104180462519557,-0.002791164458556181,14113.049621526128,14073.657779020685,-0.30023999999999995,1.0022024217756431
kanto_outside,fukuoka,inorganic,2025,classical_only,123,125.09136249827239,4.829044370311166,0.0,16029.773087475662,16029.773087475662,-0.28022400000000003,1.0022024217756431
kanto_outside,fukuoka,inorganic,2025,quantum_enabled,123,125.13998786969027,4.829433013636301,-0.0020025443373765358,16029.773087475662,15997.672756149906,-0.28022400000000003,1.0022024217756431
chubu_outside,tokyo,metal,2025,classical_only,811,956.471893785872,6.863251404011433,0.0,4767.993041995636,4767.993041995636,-0.36876000000000003,1.1415648538957806
chubu_outside,tokyo,metal,2025,quantum_enabled,811,957.4796108613104,6.864304426688454,-0.003465977780306765,4767.993041995636,4751.467284055422,-0.36876000000000003,1.1415648538957806
chubu_outside,tokyo,chem_polymer,2025,classical_only,568,668.6910654345638,6.505322167873864,0.0,4490.515788667404,4490.515788667404,-0.31608,1.1415648538957806
chubu_outside,tokyo,chem_polymer,2025,quantum_enabled,568,669.1622093443955,6.506026496125983,-0.0027911644585560157,4490.515788667404,4477.982020597491,-0.31608,1.1415648538957806
chubu_outside,tokyo,inorganic,2025,classical_only,505,593.7273097287685,6.386420139424978,0.0,5100.382346014983,5100.382346014983,-0.29500800000000005,1.1415648538957806
chubu_outside,tokyo,inorganic,2025,quantum_enabled,505,594.0006567723146,6.386880425039331,-0.0020025443373765037,5100.382346014983,5090.168604229516,-0.29500800000000005,1.1415648538957806
chubu_outside,osaka,metal,2025,classical_only,509,558.6924618178984,6.325599164013061,0.0,2452.1107073120415,2452.1107073120415,-0.35966,1.070793540242809
chubu_outside,osaka,metal,2025,quantum_enabled,509,559.2567479628777,6.326608666391102,-0.003465977780306913,2452.1107073120415,2443.6117460856453,-0.35966,1.070793540242809
chubu_outside,osaka,chem_polymer,2025,classical_only,586,643.2097890477182,6.466470937039551,0.0,2309.4081198860936,2309.4081198860936,-0.30828,1.070793540242809
chubu_outside,osaka,chem_polymer,2025,quantum_enabled,586,643.6581369256448,6.467167741874015,-0.0027911644585561167,2309.4081198860936,2302.9621820215666,-0.30828,1.070793540242809
chubu_outside,osaka,inorganic,2025,classical_only,405,445.00495174252336,6.098085409615618,0.0,2623.053777950563,2623.053777950563,-0.28772800000000004,1.070793540242809
chubu_outside,osaka,inorganic,2025,quantum_enabled,405,445.2175618267909,6.09856306567367,-0.0020025443373764885,2623.053777950563,2617.800996460894,-0.28772800000000004,1.070793540242809
chubu_outside,sapporo,metal,2025,classical_only,135,133.88102283492182,4.896951516252109,0.0,13622.837262844676,13622.837262844676,-0.34691999999999995,0.9790231403596195
chubu_outside,sapporo,metal,2025,quantum_enabled,135,134.00074741309842,4.897845377645046,-0.003465977780306898,13622.837262844676,13575.62081158692,-0.34691999999999995,0.9790231403596195
chubu_outside,sapporo,chem_polymer,2025,classical_only,145,143.58349460421618,4.966916709925947,0.0,12830.045110478299,12830.045110478299,-0.29735999999999996,0.9790231403596195
chubu_outside,sapporo,chem_polymer,2025,quantum_enabled,145,143.666700593535,4.967496037585506,-0.0027911644585561167,12830.045110478299,12794.23434456426,-0.29735999999999996,0.9790231403596195
chubu_outside,sapporo,inorganic,2025,classical_only,99,98.03286872977519,4.5853028176399615,0.0,14572.520988614238,14572.520988614238,-0.277536,0.9790231403596195
chubu_outside,sapporo,inorganic,2025,quantum_enabled,99,98.07090559702213,4.585690743551684,-0.0020025443373764677,14572.520988614238,14543.33886922719,-0.277536,0.9790231403596195
chubu_outside,sendai,metal,2025,classical_only,168,167.58323953743152,5.121480180287418,0.0,9535.986083991273,9535.986083991273,-0.34803999999999996,0.9866893803224824
chubu_outside,sendai,metal,2025,quantum_enabled,168,167.7282816455636,5.122345298889168,-0.003465977780306765,9535.986083991273,9502.934568110844,-0.34803999999999996,0.9866893803224824
chubu_outside,sendai,chem_polymer,2025,classical_only,167,166.7472018384542,5.116478904075953,0.0,8981.031577334808,8981.031577334808,-0.29832,0.9866893803224824
chubu_outside,sendai,chem_polymer,2025,quantum_enabled,167,166.85130281044832,5.117103013440487,-0.0027911644585560157,8981.031577334808,8955.964041194982,-0.29832,0.9866893803224824
chubu_outside,sendai,inorganic,2025,classical_only,109,108.79284073850194,4.689445530220966,0.0,10200.764692029967,10200.764692029967,-0.278432,0.9866893803224824
chubu_outside,sendai,inorganic,2025,quantum_enabled,109,108.83753046970494,4.689856224110637,-0.0020025443373765037,10200.764692029967,10180.337208459032,-0.278432,0.9866893803224824
chubu_outside,nagoya,metal,2025,classical_only,628,670.7402230300669,6.508381913023677,0.0,544.9134905137871,544.9134905137871,-0.35644,1.0466556649473397
chubu_outside,nagoya,metal,2025,quantum_enabled,628,671.4214623836555,6.509397050647547,-0.003465977780307098,544.9134905137871,543.0248324634767,-0.35644,1.0466556649473397
chubu_outside,nagoya,chem_polymer,2025,classical_only,450,480.89348118084285,6.175645792734978,0.0,513.2018044191319,513.2018044191319,-0.30551999999999996,1.0466556649473397
chubu_outside,nagoya,chem_polymer,2025,quantum_enabled,450,481.235824215551,6.176357428992674,-0.0027911644585561167,513.2018044191319,511.76937378257037,-0.30551999999999996,1.0466556649473397
chubu_outside,nagoya,inorganic,2025,classical_only,449,479.55789831289815,6.172864634297733,0.0,582.9008395445695,582.9008395445695,-0.285152,1.0466556649473397
chubu_outside,nagoya,inorganic,2025,quantum_enabled,449,479.78295890020826,6.173333832684827,-0.0020025443373765535,582.9008395445695,581.7335547690875,-0.285152,1.0466556649473397
chubu_outside,hiroshima,metal,2025,classical_only,224,221.64336969652422,5.401069647351021,0.0,6130.276768280104,6130.276768280104,-0.34706,0.9796107305032505
chubu_outside,hiroshima,metal,2025,quantum_enabled,224,221.85691504308159,5.402032647242603,-0.003465977780306913,6130.276768280104,6109.029365214114,-0.34706,0.9796107305032505
chubu_outside,hiroshima,chem_polymer,2025,classical_only,177,175.11252613291657,5.165428773757236,0.0,5773.520299715235,5773.520299715235,-0.29748,0.9796107305032505
chubu_outside,hiroshima,chem_polymer,2025,quantum_enabled,177,175.22802276556635,5.1660881130041325,-0.0027911644585561952,5773.520299715235,5757.405455053917,-0.29748,0.9796107305032505
chubu_outside,hiroshima,inorganic,2025,classical_only,143,141.45463942167177,4.95197909623177,0.0,6557.6344448764075,6557.6344448764075,-0.27764800000000006,0.9796107305032505
