origin_region,city,industry_group,distance_km,car_dependency,time_cost,non_energy_cost,base_energy_cost_per_km,flow_count,energy_cost_classical,generalized_cost_classical,log_cost,car_dep_centered,car_dep_centered_log_cost,efficiency_improvement_rate,energy_cost_quantum,generalized_cost_quantum,predicted_classical,predicted_quantum,delta_flow,pct_change,scenario
青森,名古屋,化学・高分子素材群,711.5,0.695,8838.0,3707.5,6.0,2,2966.955,15512.455,9.649398528622273,0.17547321428571427,1.6932109757411922,0.015556256231014044,2920.8002877941117,15466.30028779411,2.1424980463432948,2.1475297879081743,0.0050317415648795105,0.002348539628060538,low
青森,名古屋,無機素材群,711.5,0.695,8838.0,3707.5,6.0,15,2966.955,15512.455,9.649398528622273,0.17547321428571427,1.6932109757411922,0.006304335362433347,2948.2503206747515,15493.750320674751,15.968480021600806,15.980558333401188,0.012078311800381769,0.0007563845640939684,low
青森,広島,金属素材群,1021.5,0.708,12557.5,5257.3,6.0,0,4339.332,22154.131999999998,10.005779304351083,0.18847321428571429,1.885821386924527,0.022314202019231566,4242.503269123485,22057.303269123484,0.13063675640041006,0.13123238167452642,0.000595625274116357,0.004559400359656261,low
青森,広島,化学・高分子素材群,1021.5,0.708,12557.5,5257.3,6.0,0,4339.332,22154.131999999998,10.005779304351083,0.18847321428571429,1.885821386924527,0.015556256231014044,4271.828239536561,22086.62823953656,1.0128977585098202,1.0153469800929182,0.0024492215830980157,0.0024180343598561435,low
青森,広島,無機素材群,1021.5,0.708,12557.5,5257.3,6.0,13,4339.332,22154.131999999998,10.005779304351083,0.18847321428571429,1.885821386924527,0.006304335362433347,4311.975395823061,22126.77539582306,11.81142239943794,11.820583240580696,0.00916084114275506,0.000775591696999253,low
青森,福岡,金属素材群,1217.2,0.67,14905.8,6235.8,6.0,1,4893.144,26034.744,10.167187232631429,0.15047321428571436,1.5298893431387282,0.022314202019231566,4783.95739627481,25925.55739627481,0.22371624738389626,0.2246839673514723,0.0009677199675760528,0.004325657965804553,low
青森,福岡,化学・高分子素材群,1217.2,0.67,14905.8,6235.8,6.0,2,4893.144,26034.744,10.167187232631429,0.15047321428571436,1.5298893431387282,0.015556256231014044,4817.024998160751,25958.62499816075,1.3422073368000755,1.3452731550170336,0.0030658182169580606,0.002284161420445819,low
青森,福岡,無機素材群,1217.2,0.67,14905.8,6235.8,6.0,7,4893.144,26034.744,10.167187232631429,0.15047321428571436,1.5298893431387282,0.006304335362433347,4862.295979247322,26003.89597924732,10.824118544283824,10.83214431765478,0.008025773370956557,0.0007414713113240004,low
宮城,東京,金属素材群,305.4,0.455,3964.3,1676.8,6.0,4,833.742,6474.842000000001,8.775679484725615,-0.06452678571428566,-0.5662663896081426,0.022314202019231566,815.1377125800818,6456.237712580082,3.974002006245134,3.985017848336831,0.011015842091696815,0.002771976982997353,low
宮城,東京,化学・高分子素材群,305.4,0.455,3964.3,1676.8,6.0,12,833.742,6474.842000000001,8.775679484725615,-0.06452678571428566,-0.5662663896081426,0.015556256231014044,820.7720958174418,6461.872095817442,12.871229461507996,12.889571528120248,0.01834206661225224,0.001425043867573415,low
宮城,東京,無機素材群,305.4,0.455,3964.3,1676.8,6.0,28,833.742,6474.842000000001,8.775679484725615,-0.06452678571428566,-0.5662663896081426,0.006304335362433347,828.485810826254,6469.585810826255,32.650709460737566,32.66694737612968,0.016237915392110835,0.0004973219773872573,low
宮城,大阪,金属素材群,623.1,0.468,7777.3,3265.6,6.0,3,1749.6648000000002,12792.5648,9.456619406134465,-0.05152678571428565,-0.4872692017214458,0.022314202019231566,1710.622426186862,12753.52242618686,1.1140066135240982,1.1173006048642211,0.0032939913401228704,0.00295688670079122,low
宮城,大阪,化学・高分子素材群,623.1,0.468,7777.3,3265.6,6.0,7,1749.6648000000002,12792.5648,9.456619406134465,-0.05152678571428565,-0.4872692017214458,0.015556256231014044,1722.4465660528142,12765.346566052815,7.188224111620422,7.199169657087134,0.010945545466712225,0.001522705093323085,low
宮城,大阪,無機素材群,623.1,0.468,7777.3,3265.6,6.0,25,1749.6648000000002,12792.5648,9.456619406134465,-0.05152678571428565,-0.4872692017214458,0.006304335362433347,1738.6343263289555,12781.534326328954,17.78864482756083,17.79805392926543,0.0094091017045983,0.0005289386457376624,low
宮城,札幌,金属素材群,534.5,0.568,6714.1,2822.5,6.0,0,1821.5759999999996,11358.176,9.337693116003182,0.04847321428571427,0.45262799934626124,0.022314202019231566,1780.9289851426158,11317.528985142617,0.5242513360005489,0.5261269983922091,0.00187566239166026,0.0035777922970487122,low
宮城,札幌,化学・高分子素材群,534.5,0.568,6714.1,2822.5,6.0,5,1821.5759999999996,11358.176,9.337693116003182,0.04847321428571427,0.45262799934626124,0.015556256231014044,1793.2390969997339,11329.839096999734,3.840083512822394,3.8472506043050294,0.0071670914826356125,0.0018663894831203623,low
宮城,札幌,無機素材群,534.5,0.568,6714.1,2822.5,6.0,14,1821.5759999999996,11358.176,9.337693116003182,0.04847321428571427,0.45262799934626124,0.006304335362433347,1810.0921740078397,11346.69217400784,7.992793463769194,7.997800090830824,0.00500662706163002,0.0006263926478676986,low
宮城,仙台,金属素材群,5.0,0.372,360.0,175.0,6.0,11,11.16,546.16,6.3029119731100245,-0.14752678571428568,-0.9298483440330081,0.022314202019231566,10.910973505465376,545.9109735054653,12.741466642983372,12.746912089314371,0.005445446330998749,0.000427379867921054,low
宮城,仙台,化学・高分子素材群,5.0,0.372,360.0,175.0,6.0,59,11.16,546.16,6.3029119731100245,-0.14752678571428568,-0.9298483440330081,0.015556256231014044,10.986392180461882,545.9863921804618,59.42219859483799,59.43511325721033,0.012914662372345731,0.00021733733651295138,low
宮城,仙台,無機素材群,5.0,0.372,360.0,175.0,6.0,77,11.16,546.16,6.3029119731100245,-0.14752678571428568,-0.9298483440330081,0.006304335362433347,11.089643617355243,546.0896436173553,86.08886746603702,86.0956022895901,0.006734823553088631,7.823106228857746e-05,low
宮城,名古屋,金属素材群,492.6,0.555,6211.2,2613.0,6.0,1,1640.3580000000002,10464.558,9.255749397963289,0.03547321428571437,0.32833118176882353,0.022314202019231566,1603.7547202041376,10427.954720204138,0.9933134171583601,0.9967730086171953,0.0034595914588352317,0.0034828800246475304,low
宮城,名古屋,化学・高分子素材群,492.6,0.555,6211.2,2613.0,6.0,8,1640.3580000000002,10464.558,9.255749397963289,0.03547321428571437,0.32833118176882353,0.015556256231014044,1614.8401706414063,10439.040170641407,5.462754869713236,5.472663978020123,0.009909108306887404,0.0018139397690761798,low
宮城,名古屋,無機素材群,492.6,0.555,6211.2,2613.0,6.0,24,1640.3580000000002,10464.558,9.255749397963289,0.03547321428571437,0.32833118176882353,0.006304335362433347,1630.0166330535496,10454.216633053551,15.344062202668583,15.353444477704738,0.009382275036154297,0.0006114596586113009,low
宮城,広島,金属素材群,868.4,0.568,10720.5,4491.9,6.0,0,2959.5071999999996,18171.907199999998,9.807632120108606,0.04847321428571427,0.4754074533934786,0.022314202019231566,2893.4681584618293,18105.868158461828,0.24558194425284002,0.24647425449693747,0.000892310244097444,0.0036334521530571556,low
宮城,広島,化学・高分子素材群,868.4,0.568,10720.5,4491.9,6.0,1,2959.5071999999996,18171.907199999998,9.807632120108606,0.04847321428571427,0.4754074533934786,0.015556256231014044,2913.4683476792684,18125.86834767927,2.2716803629546622,2.2759860691572738,0.004305706202611503,0.001895383819320111,low
宮城,広島,無機素材群,868.4,0.568,10720.5,4491.9,6.0,5,2959.5071999999996,18171.907199999998,9.807632120108606,0.04847321428571427,0.4754074533934786,0.006304335362433347,2940.8494741036634,18153.249474103664,10.089248212740616,10.09566608638177,0.00641787364115487,0.0006361101943205673,low
宮城,福岡,金属素材群,1075.8,0.53,13209.3,5528.9,6.0,1,3421.044,22159.244,10.006010024755806,0.01047321428571435,0.1047950871342735,0.022314202019231566,3344.70613306732,22082.906133067318,0.40737803983571647,0.4087647042301115,0.001386664394395054,0.0034038761513857127,low
宮城,福岡,化学・高分子素材群,1075.8,0.53,13209.3,5528.9,6.0,2,3421.044,22159.244,10.006010024755806,0.01047321428571435,0.1047950871342735,0.015556256231014044,3367.8253629584265,22106.025362958422,2.943829086542071,2.949031228086471,0.0052021415443999075,0.0017671343653005796,low
宮城,福岡,無機素材群,1075.8,0.53,13209.3,5528.9,6.0,6,3421.044,22159.244,10.006010024755806,0.01047321428571435,0.1047950871342735,0.006304335362433347,3399.4765913343595,22137.676591334355,9.045674366492094,9.051108497487553,0.0054341309954590855,0.0006007436013381982,low
埼玉,東京,金属素材群,19.6,0.185,535.2,248.0,6.0,76,21.756,804.956,6.690787617539646,-0.3345267857142857,-2.2382476755924814,0.022314202019231566,21.2705322208696,804.4705322208697,75.12403572738845,75.16394450250691,0.03990877511846236,0.0005312384343046225,low
埼玉,東京,化学・高分子素材群,19.6,0.185,535.2,248.0,6.0,74,21.756,804.956,6.690787617539646,-0.3345267857142857,-2.2382476755924814,0.015556256231014044,21.417558089438057,804.6175580894381,77.99090111547147,78.01135387781503,0.020452762343552422,0.00026224549339762786,low
埼玉,東京,無機素材群,19.6,0.185,535.2,248.0,6.0,119,21.756,804.956,6.690787617539646,-0.3345267857142857,-2.2382476755924814,0.006304335362433347,21.6188428798549,804.818842879855,113.51133266541892,113.52286092677939,0.011528261360467695,0.00010156044414039168,low
埼玉,大阪,金属素材群,397.9,0.368,5074.2,2139.3,6.0,7,878.5632,8092.0632000000005,8.998639008440033,-0.15152678571428568,-1.3635348447521052,0.022314202019231566,858.9587632685376,8072.458763268538,3.352843139361465,3.360461531291857,0.007618391930392043,0.002272218416947157,low
埼玉,大阪,化学・高分子素材群,397.9,0.368,5074.2,2139.3,6.0,10,878.5632,8092.0632000000005,8.998639008440033,-0.15152678571428568,-1.3635348447521052,0.015556256231014044,864.8960457456603,8078.396045745661,10.27257610564429,10.284430183367958,0.011854077723667089,0.0011539537504281754,low
埼玉,大阪,無機素材群,397.9,0.368,5074.2,2139.3,6.0,20,878.5632,8092.0632000000005,8.998639008440033,-0.15152678571428568,-1.3635348447521052,0.006304335362433347,873.0244429501074,8086.524442950107,21.63492290301114,21.643916338633368,0.008993435622226542,0.000415690671168273,low
埼玉,札幌,金属素材群,813.9,0.468,10066.7,4219.5,6.0,0,2285.4312,16571.6312,9.715447548544638,-0.05152678571428565,-0.5006057839522414,0.022314202019231566,2234.433626502145,16520.633626502145,0.7110905663574763,0.7132107630831915,0.0021201967257152843,0.0029816127874904594,low
埼玉,札幌,化学・高分子素材群,813.9,0.468,10066.7,4219.5,6.0,2,2285.4312,16571.6312,9.715447548544638,-0.05152678571428565,-0.5006057839522414,0.015556256231014044,2249.878446654446,16536.078446654446,3.0538157777589636,3.0585046771585347,0.004688899399571067,0.0015354231364316305,low
埼玉,札幌,無機素材群,813.9,0.468,10066.7,4219.5,6.0,6,2285.4312,16571.6312,9.715447548544638,-0.05152678571428565,-0.5006057839522414,0.006304335362433347,2271.0230752674315,16557.223075267433,5.835840435654884,5.8389529896271375,0.003112553972253629,0.000533351452386711,low
埼玉,仙台,金属素材群,288.8,0.443,3765.3,1593.9,6.0,1,767.6304,6126.830400000001,8.720432831585232,-0.07652678571428567,-0.6673466946385445,0.022314202019231566,750.5013401782966,6109.701340178297,1.6159222748138964,1.620263846407443,0.004341571593546645,0.0026867453102264204,low
埼玉,仙台,化学・高分子素材群,288.8,0.443,3765.3,1593.9,6.0,9,767.6304,6126.830400000001,8.720432831585232,-0.07652678571428567,-0.6673466946385445,0.015556256231014044,755.6889448068841,6114.888944806885,7.20234849013858,7.212280388608702,0.009931898470122213,0.0013789805483198875,low
埼玉,仙台,無機素材群,288.8,0.443,3765.3,1593.9,6.0,19,767.6304,6126.830400000001,8.720432831585232,-0.07652678571428567,-0.6673466946385445,0.006304335362433347,762.7910005240011,6121.991000524002,16.624987753527588,16.633022866026142,0.008035112498554042,0.00048331539353158953,low
埼玉,名古屋,金属素材群,259.1,0.455,3409.7,1445.7,6.0,2,707.3430000000001,5562.7429999999995,8.623846610913574,-0.06452678571428566,-0.5564691022952889,0.022314202019231566,691.5592054011108,5546.95920540111,3.555256947698121,3.5649885383290285,0.009731590630907672,0.0027372397478073887,low
埼玉,名古屋,化学・高分子素材群,259.1,0.455,3409.7,1445.7,6.0,12,707.3430000000001,5562.7429999999995,8.623846610913574,-0.06452678571428566,-0.5564691022952889,0.015556256231014044,696.3393910487858,5551.739391048785,8.889295590227666,8.901804654590574,0.012509064362907552,0.0014072053556931138,low
埼玉,名古屋,無機素材群,259.1,0.455,3409.7,1445.7,6.0,16,707.3430000000001,5562.7429999999995,8.623846610913574,-0.06452678571428566,-0.5564691022952889,0.006304335362433347,702.8836725117304,5558.28367251173,20.78323872392789,20.79344543645913,0.010206712531239504,0.0004911030791119404,low
埼玉,広島,金属素材群,674.0,0.468,8388.5,3520.2,6.0,0,1892.592,13801.292000000001,9.532517489951324,-0.05152678571428565,-0.491179986022402,0.022314202019231566,1850.3603197720188,13759.06031977202,0.6347977764434758,0.6366797501091906,0.0018819736657148534,0.0029646821957361245,low
埼玉,広島,化学・高分子素材群,674.0,0.468,8388.5,3520.2,6.0,2,1892.592,13801.292000000001,9.532517489951324,-0.05152678571428565,-0.491179986022402,0.015556256231014044,1863.1503539072328,13771.850353907234,2.9238200011256006,2.928283840364829,0.004463839239228218,0.0015267147900724896,low
埼玉,広島,無機素材群,674.0,0.468,8388.5,3520.2,6.0,13,1892.592,13801.292000000001,9.532517489951324,-0.05152678571428565,-0.491179986022402,0.006304335362433347,1880.6604653277416,13789.360465327742,11.023101794050001,11.028947674608027,0.005845880558025485,0.0005303299077924643,low
埼玉,福岡,金属素材群,881.3,0.43,10875.9,4556.6,6.0,0,2273.754,17706.254,9.781673189487732,-0.08952678571428568,-0.8757217595624416,0.022314202019231566,2223.0169939019643,17655.516993901965,1.0060535679360265,1.008812811091669,0.0027592431556424657,0.0027426403956831076,low
埼玉,福岡,化学・高分子素材群,881.3,0.43,10875.9,4556.6,6.0,5,2273.754,17706.254,9.781673189487732,-0.08952678571428568,-0.8757217595624416,0.015556256231014044,2238.3829001697068,17670.88290016971,3.66724291963003,3.6723956920818916,0.005152772451861853,0.0014050807554307559,low
埼玉,福岡,無機素材群,881.3,0.43,10875.9,4556.6,6.0,6,2273.754,17706.254,9.781673189487732,-0.08952678571428568,-0.8757217595624416,0.006304335362433347,2259.4194922523257,17691.919492252324,9.586575724413926,9.59131863475983,0.004742910345903795,0.0004947449936503528,low
千葉,東京,金属素材群,38.6,0.275,762.9,342.9,6.0,84,63.69000000000001,1169.49,7.064323035325001,-0.24452678571428565,-1.7274162050754085,0.022314202019231566,62.268808473395154,1168.0688084733952,81.56613644528386,81.65620010240141,0.09006365711755393,0.0011041795166793313,low
千葉,東京,化学・高分子素材群,38.6,0.275,762.9,342.9,6.0,42,63.69000000000001,1169.49,7.064323035325001,-0.24452678571428565,-1.7274162050754085,0.015556256231014044,62.699222040646724,1168.4992220406466,48.7737281406724,48.800704874912554,0.026976734240157896,0.0005530996966717827,low
千葉,東京,無機素材群,38.6,0.275,762.9,342.9,6.0,162,63.69000000000001,1169.49,7.064323035325001,-0.24452678571428565,-1.7274162050754085,0.006304335362433347,63.28847688076663,1169.0884768807666,172.01153780315934,172.04706351874907,0.035525715589727724,0.00020653100392824475,low
千葉,大阪,金属素材群,430.7,0.387,5468.5,2303.5,6.0,3,1000.0854,8772.0854,9.079329845012504,-0.13252678571428567,-1.2032544007992907,0.022314202019231566,977.7692923479161,8749.769292347915,5.395370499709853,5.408324538344004,0.012954038634151566,0.0024009544172820378,low
千葉,大阪,化学・高分子素材群,430.7,0.387,5468.5,2303.5,6.0,8,1000.0854,8772.0854,9.079329845012504,-0.13252678571428567,-1.2032544007992907,0.015556256231014044,984.5278152647038,8756.527815264704,8.905370612509891,8.916258898827987,0.010888286318095908,0.0012226651525092621,low
千葉,大阪,無機素材群,430.7,0.387,5468.5,2303.5,6.0,43,1000.0854,8772.0854,9.079329845012504,-0.13252678571428567,-1.2032544007992907,0.006304335362433347,993.7805262473267,8765.780526247327,40.10524811622523,40.12278781669389,0.017539700468653052,0.00043734177676255494,low
千葉,札幌,金属素材群,835.8,0.488,10329.4,4328.9,6.0,0,2447.2223999999997,17105.522399999998,9.747156637722895,-0.03152678571428569,-0.3072965186410671,0.022314202019231566,2392.614584980411,17050.91458498041,1.188704942541473,1.192405133697004,0.0037001911555309963,0.003112791932722951,low
千葉,札幌,化学・高分子素材群,835.8,0.488,10329.4,4328.9,6.0,2,2447.2223999999997,17105.522399999998,9.747156637722895,-0.03152678571428569,-0.3072965186410671,0.015556256231014044,2409.1527812913223,17067.452781291322,2.714931390097851,2.719294940576137,0.004363550478286182,0.0016072415289024714,low
千葉,札幌,無機素材群,835.8,0.488,10329.4,4328.9,6.0,11,2447.2223999999997,17105.522399999998,9.747156637722895,-0.03152678571428569,-0.3072965186410671,0.006304335362433347,2431.7942892839405,17090.09428928394,11.127344451294102,11.133513290514733,0.006168839220631384,0.0005543855721940874,low
千葉,仙台,金属素材群,303.5,0.463,3942.4,1667.7,6.0,4,843.123,6453.223,8.772334974908864,-0.056526785714285654,-0.49587189934060677,0.022314202019231566,824.3093830509396,6434.40938305094,2.6658143596416095,2.673331310894714,0.007516951253104587,0.0028197579572326863,low
千葉,仙台,化学・高分子素材群,303.5,0.463,3942.4,1667.7,6.0,10,843.123,6453.223,8.772334974908864,-0.056526785714285654,-0.49587189934060677,0.015556256231014044,830.0071625777388,6440.1071625777395,6.353666645625813,6.362886925795453,0.009220280169640382,0.0014511746813138352,low
千葉,仙台,無機素材群,303.5,0.463,3942.4,1667.7,6.0,27,843.123,6453.223,8.772334974908864,-0.056526785714285654,-0.49587189934060677,0.006304335362433347,837.8076698562191,6447.907669856219,31.34855111622908,31.3643822789825,0.01583116275342178,0.00050500460754073,low
