hub_id,facility_name,facility_major_type_code,facility_major_type,facility_subtype_code,prefecture_code,address_or_municipality,source_attribute_p31_006,source_attribute_p31_007,area_m2_or_source_area_field,remarks_or_related_name,longitude,latitude,depot_candidate_relevance,mainland_tokyo_proxy,use_note
P31_13_0037,波浮港,1,port_or_ferry_terminal,14,13,大島町,1,0,0.0,波浮港,139.440006,34.68285,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0038,八重根港,1,port_or_ferry_terminal,14,13,八丈町,1,0,0.0,八重根港,139.77539,33.09972,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0039,利島港,1,port_or_ferry_terminal,14,13,利島村,1,0,0.0,利島港,139.280504,34.532757,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0040,御蔵島,2,airport_or_air_cargo_related_facility,26,13,東京都御蔵島村,1,0,0.0,,139.595139,33.897964,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0041,青ヶ島,2,airport_or_air_cargo_related_facility,26,13,東京都青ヶ島村,1,0,0.0,,139.760323,32.467898,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0042,利島,2,airport_or_air_cargo_related_facility,26,13,東京都利島村,1,0,0.0,,139.273435,34.5307,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0043,東京国際空港,2,airport_or_air_cargo_related_facility,21,13,東京都大田区,1,0,0.0,,139.776198,35.551215,medium,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0044,大島空港,2,airport_or_air_cargo_related_facility,23,13,東京都大島支庁管内大島町,1,0,0.0,,139.362385,34.782726,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0045,新島空港,2,airport_or_air_cargo_related_facility,23,13,東京都大島支庁管内新島村,1,0,0.0,,139.268003,34.369591,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0046,神津島空港,2,airport_or_air_cargo_related_facility,23,13,東京都大島支庁管内神津島村,1,0,0.0,,139.131855,34.189967,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0047,三宅島空港,2,airport_or_air_cargo_related_facility,23,13,東京都三宅支庁管内三宅村,1,0,0.0,,139.559306,34.072114,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0048,八丈島空港,2,airport_or_air_cargo_related_facility,23,13,東京都八丈支庁館内八丈町,1,0,0.0,,139.784463,33.114908,medium,False,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0049,調布飛行場,2,airport_or_air_cargo_related_facility,24,13,東京都調布市,1,0,0.0,,139.529157,35.671424,medium,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0050,越中島貨物,3,rail_freight_station_or_related_facility,31,13,江東区北砂2-15-23,2,1958,0.0,車扱、一般貨物の取扱いなし,139.815916,35.663404,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0051,新小岩信号場,3,rail_freight_station_or_related_facility,32,13,葛飾区新小岩4-30-2,2,1926,0.0,車扱、一般貨物の取扱いなし,139.864478,35.721149,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0052,田端信号場,3,rail_freight_station_or_related_facility,32,13,北区東田端1-16,2,1896,0.0,車扱、一般貨物の取扱いなし,139.757279,35.742548,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0053,北王子,3,rail_freight_station_or_related_facility,31,13,北区王子5-1-1,2,1927,0.0,コンテナ扱、一般貨物の取扱いなし,139.732398,35.763843,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0054,隅田川,3,rail_freight_station_or_related_facility,31,13,荒川区南千住4-1-1,2,1897,224760.0,車扱・コンテナ扱,139.803584,35.733073,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0055,綾瀬,3,rail_freight_station_or_related_facility,32,13,足立区綾瀬3-1-1,2,1943,0.0,車扱、一般貨物の取扱いなし,139.824951,35.76218,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0056,金町,3,rail_freight_station_or_related_facility,32,13,葛飾区金町6-4-1,2,1897,0.0,車扱、一般貨物の取扱いなし,139.870627,35.769453,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0057,品川,3,rail_freight_station_or_related_facility,32,13,港区高輪3-26-27,2,1872,0.0,車扱、一般貨物の取扱いなし,139.738742,35.628529,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0058,東京貨物ターミナル,3,rail_freight_station_or_related_facility,31,13,品川区八潮3-3-22,2,1973,764485.0,車扱・コンテナ扱,139.759159,35.590622,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0059,武蔵境,3,rail_freight_station_or_related_facility,32,13,武蔵野市境1-1-2,2,1889,0.0,車扱、一般貨物の取扱いなし,139.543676,35.702129,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0060,中野,3,rail_freight_station_or_related_facility,32,13,中野区中野5-31-1,2,1889,0.0,車扱、一般貨物の取扱いなし,139.665566,35.705833,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0061,八王子オフレールステーション,3,rail_freight_station_or_related_facility,33,13,八王子市旭町1-1,2,1998,139261.0,車扱・コンテナ扱,139.349362,35.654551,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0062,拝島,3,rail_freight_station_or_related_facility,31,13,昭島市松原町4-14-4,2,1894,0.0,車扱、一般貨物の取扱いなし,139.343333,35.721314,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0063,(株)青葉,4,bonded_area_or_warehouse,42,13,江東区新木場1-7-19、1-7-18,2,0,0.0,,139.832422,35.645735,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0064,(株)朝田商会　東京油槽所,4,bonded_area_or_warehouse,42,13,江東区若洲2-8-14,2,0,0.0,,139.832693,35.620503,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0065,東海運(株)　青海流通センター,4,bonded_area_or_warehouse,42,13,江東区青海4-4-14,2,0,0.0,,139.783473,35.616824,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0066,東海運(株)　お台場流通センター,4,bonded_area_or_warehouse,42,13,江東区青海4-2-62,2,0,0.0,,139.781903,35.621946,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0067,東海運(株)　お台場流通センター,4,bonded_area_or_warehouse,42,13,江東区青海4-1-7,2,0,0.0,,139.781186,35.621025,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0068,イイノエンタープライズ(株)有明倉庫,4,bonded_area_or_warehouse,42,13,江東区有明4-2-7,2,0,0.0,,139.78819,35.625822,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0069,(株)石井鐵工所,4,bonded_area_or_warehouse,42,13,大田区東糀谷6-5-1,2,0,0.0,,139.748606,35.559249,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0070,伊勢湾海運(株)　東京支店青海第2バンプール,4,bonded_area_or_warehouse,42,13,江東区青海3-1-16,2,0,0.0,,139.783117,35.613279,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0071,伊勢湾海運(株)　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785214,35.610869,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0072,伊藤忠ロジスティクス(株)板橋事業所,4,bonded_area_or_warehouse,42,13,板橋区舟渡4-2-25,2,0,0.0,,139.679151,35.793696,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0073,(株)OCS　新木場,4,bonded_area_or_warehouse,42,13,江東区新木場1-12-10,2,0,0.0,,139.836047,35.641215,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0074,カトーレック(株)　美術品,4,bonded_area_or_warehouse,42,13,江東区枝川2-8-7,2,0,0.0,,139.80793,35.658504,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0075,(株)上組　　東京コンテナターミナル,4,bonded_area_or_warehouse,42,13,江東区青海3丁目地先中央防波堤内側埋立地,2,0,0.0,,139.793481,35.599924,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0076,(株)上組　東京多目的物流センター,4,bonded_area_or_warehouse,42,13,江東区青海3丁目地先中央防波堤内側埋立地,2,0,0.0,,139.794448,35.599867,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0077,(株)上組　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785341,35.611052,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0078,川崎陸送(株)　葛西,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-5-1,2,0,0.0,,139.86814,35.647716,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0079,共栄商事(株)　葛西,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-5-1,2,0,0.0,,139.866257,35.648445,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0080,(株)極洋　葛西物流,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-3-2,2,0,0.0,,139.863993,35.651768,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0081,楠原輸送(株)　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785397,35.611197,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0082,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-2-47,2,0,0.0,,139.785501,35.617509,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0083,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-2-36,2,0,0.0,,139.786833,35.615915,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0084,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-3-15,2,0,0.0,,139.784811,35.616537,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0085,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-3-19,2,0,0.0,,139.785974,35.615332,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0086,栗林運輸(株)　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-4-23,2,0,0.0,,139.78514,35.614964,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0087,京神倉庫(株)　葛西支店,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-5-1,2,0,0.0,,139.866917,35.647552,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0088,ケイヒン(株)　お台場埠頭,4,bonded_area_or_warehouse,42,13,江東区青海4-2-36,2,0,0.0,,139.786597,35.616161,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0089,ケイヒン(株)　新お台場流通センター,4,bonded_area_or_warehouse,42,13,江東区青海4-4-19,2,0,0.0,,139.784867,35.615344,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0090,ケイヒン(株)　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.78573,35.610566,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0091,互興運輸(株)　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785694,35.610828,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0092,相模運輸倉庫(株)　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-2-48,2,0,0.0,,139.78417,35.619101,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0093,山九(株)　お台場輸出入センター,4,bonded_area_or_warehouse,42,13,江東区青海4-2-48,2,0,0.0,,139.784119,35.619093,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0094,山九(株)　お台場輸出入センター,4,bonded_area_or_warehouse,42,13,江東区青海4-3-2,2,0,0.0,,139.782938,35.619093,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0095,山九(株)　お台場輸出入センター,4,bonded_area_or_warehouse,42,13,江東区青海4-4-11,2,0,0.0,,139.783183,35.617301,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0096,山九(株)　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785563,35.610877,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0097,(株)三協　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-2-47,2,0,0.0,,139.785522,35.6175,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0098,(株)三協　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-2-35,2,0,0.0,,139.78784,35.614666,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0099,(株)三協　お台場,4,bonded_area_or_warehouse,42,13,江東区青海4-6-7,2,0,0.0,,139.787303,35.61354,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0100,澁澤倉庫(株)　ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785683,35.610714,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0101,新日鐵住金(株)　東京製造所,4,bonded_area_or_warehouse,42,13,板橋区舟渡4-3-1,2,0,0.0,,139.675997,35.792575,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0102,鈴江コーポレーション(株)お台場埠頭,4,bonded_area_or_warehouse,42,13,江東区青海4-2-47,2,0,0.0,,139.785436,35.617526,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0103,鈴江コーポレーション(株)お台場埠頭,4,bonded_area_or_warehouse,42,13,江東区青海4-3-12,2,0,0.0,,139.784485,35.617078,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0104,鈴江コーポレーション(株)お台場流通センター,4,bonded_area_or_warehouse,42,13,江東区青海4-5-12,2,0,0.0,,139.786817,35.612893,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0105,鈴江コーポレーション(株)東京支店晴海,4,bonded_area_or_warehouse,42,13,中央区晴海4-4-3,2,0,0.0,,139.78146,35.652402,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0106,鈴江コーポレーション(株)東京支店晴海,4,bonded_area_or_warehouse,42,13,中央区晴海4-5-16,2,0,0.0,,139.781241,35.65282,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0107,鈴与(株)　葛西センター,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-5-1,2,0,0.0,,139.867802,35.647165,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0108,(株)住友倉庫　東京支店お台場営業所,4,bonded_area_or_warehouse,42,13,江東区青海4-2-17,2,0,0.0,,139.790179,35.611738,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0109,(株)住友倉庫　東京支店お台場営業所,4,bonded_area_or_warehouse,42,13,江東区青海4-6-16,2,0,0.0,,139.788931,35.611496,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0110,(株)住友倉庫　東京支店お台場第2倉庫,4,bonded_area_or_warehouse,42,13,江東区青海4-5-15,2,0,0.0,,139.787732,35.611626,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0111,(株)住友倉庫　東京支店ワールド流通センター,4,bonded_area_or_warehouse,42,13,江東区青海3-2-17,2,0,0.0,,139.785597,35.610697,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0112,センチュリー(株),4,bonded_area_or_warehouse,42,13,文京区千駄木1-23-6,2,0,0.0,,139.760897,35.724982,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0113,大嘉倉庫(株),4,bonded_area_or_warehouse,42,13,中央区勝どき5-9-8,2,0,0.0,,139.770579,35.656504,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0114,大東倉庫(株)　葛西営業所,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-5-1,2,0,0.0,,139.86571,35.648016,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0115,(株)ダイトーコーポレーション　お台場青果埠頭倉庫,4,bonded_area_or_warehouse,42,13,江東区青海4-2-61,2,0,0.0,,139.78301,35.62067,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0116,(株)ダイワコーポレーション　葛西営業所,4,bonded_area_or_warehouse,42,13,江戸川区臨海町3-5-1,2,0,0.0,,139.865777,35.64799,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0117,月島倉庫(株),4,bonded_area_or_warehouse,42,13,中央区勝どき4-14-22,2,0,0.0,,139.776316,35.655858,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0118,(株)辻野　豊海物流センター,4,bonded_area_or_warehouse,42,13,中央区豊海町10-15,2,0,0.0,,139.767869,35.6532,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0119,ディー・エイチ・エル・ジャパン(株)　東京ディストリビューションセンター,4,bonded_area_or_warehouse,42,13,江東区新木場1-10-9,2,0,0.0,,139.836652,35.644855,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
P31_13_0120,ティエヌティ通関サービス(株)　東京ロジスティクスセンター,4,bonded_area_or_warehouse,42,13,江東区新木場1-12ー10,2,0,0.0,,139.835961,35.641218,high,True,Candidate logistics/depot proxy from MLIT P31; not observed operator depot or delivery-route data.
