prefecture_code,freight_network_class_code,freight_network_class,road_class_code,road_class,route_name_ja,route_id,branch_id,length_km,use_in_analysis,limitation
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川所沢線,32,2,2.769509,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川所沢線,32,3,0.650246,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　所沢府中線,33,1,6.924146,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　府中町田線,34,1,4.886508,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　町田調布線,35,1,3.914067,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　府中相模原線,36,1,1.147071,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　練馬所沢線,37,1,0.884416,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　飯田橋石神井新座線,38,1,2.819513,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　飯田橋石神井新座線,38,2,0.28768,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川青梅線,39,1,0.375952,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川青梅線,39,2,2.47577,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川青梅線,39,3,0.753413,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川青梅線,39,4,0.385445,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　八王子五日市線,40,1,0.40577,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　上野原あきる野線,41,1,8.52126,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　さいたま東村山線,42,1,1.24507,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　稲城日野線,43,1,0.394908,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川東大和線,44,1,0.418955,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
13,2,Alternative or complementary route,4,Major local road (prefectural road),東京都道　立川東大和線,44,2,0.146561,"Tokyo logistics-corridor proxy for EV last-mile routing context; use as infrastructure-context evidence, not as observed delivery routes.","National Land Numerical Information N12 identifies designated freight-road corridors. It does not provide parcel demand, depot schedules, travel time, or EV charging behavior."
