path,reason,size,category,references
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r05_pps_sampling.cpython-313.pyc,reproducible bytecode; source exists,7671,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r06_customer_demand.cpython-313.pyc,reproducible bytecode; source exists,6023,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r07_time_windows.cpython-313.pyc,reproducible bytecode; source exists,6246,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r08_service_times.cpython-313.pyc,reproducible bytecode; source exists,4809,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r09_depot.cpython-313.pyc,reproducible bytecode; source exists,5031,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r09_depot_v18.cpython-313.pyc,reproducible bytecode; source exists,5700,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r10_ev.cpython-313.pyc,reproducible bytecode; source exists,6678,C/D,1
05_src/traffic_simulation/demand/__pycache__/finalize_evrp_r09_v18_manifest.cpython-311.pyc,reproducible bytecode; source exists,2747,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r04_demand_weights.cpython-311.pyc,reproducible bytecode; source exists,21314,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r05_pps_sampling.cpython-311.pyc,reproducible bytecode; source exists,14182,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r06_customer_demand.cpython-311.pyc,reproducible bytecode; source exists,12378,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r07_time_windows.cpython-311.pyc,reproducible bytecode; source exists,14414,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r08_service_times.cpython-311.pyc,reproducible bytecode; source exists,10336,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r09_depot.cpython-311.pyc,reproducible bytecode; source exists,15852,C/D,1
05_src/traffic_simulation/demand/__pycache__/generate_evrp_r10_ev.cpython-311.pyc,reproducible bytecode; source exists,8148,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_candidate_delivery_locations.cpython-311.pyc,reproducible bytecode; source exists,10729,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r05_pps_sampling.cpython-311.pyc,reproducible bytecode; source exists,9547,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r06_customer_demand.cpython-311.pyc,reproducible bytecode; source exists,7154,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r07_time_windows.cpython-311.pyc,reproducible bytecode; source exists,7446,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r08_service_times.cpython-311.pyc,reproducible bytecode; source exists,5602,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r09_depot.cpython-311.pyc,reproducible bytecode; source exists,5914,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r09_depot_v18.cpython-311.pyc,reproducible bytecode; source exists,6454,C/D,1
05_src/traffic_simulation/demand/__pycache__/validate_evrp_r10_ev.cpython-311.pyc,reproducible bytecode; source exists,7649,C/D,1
05_src/traffic_simulation/network/__pycache__/__init__.cpython-311.pyc,reproducible bytecode; source exists,239,C/D,1
05_src/traffic_simulation/network/__pycache__/analyze_osm_attributes.cpython-311.pyc,reproducible bytecode; source exists,22956,C/D,1
05_src/traffic_simulation/network/__pycache__/approved_attribute_resolution_policy.cpython-311.pyc,reproducible bytecode; source exists,11497,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_attribute_classification.cpython-311.pyc,reproducible bytecode; source exists,78556,C/D,1
05_src/traffic_simulation/network/__pycache__/attribute_resolution_state_v17.cpython-311.pyc,reproducible bytecode; source exists,20360,C/D,1
05_src/traffic_simulation/network/__pycache__/build_sumo_network.cpython-311.pyc,reproducible bytecode; source exists,40679,C/D,1
05_src/traffic_simulation/network/__pycache__/study_areas.cpython-311.pyc,reproducible bytecode; source exists,34337,C/D,1
05_src/traffic_simulation/network/__pycache__/classify_attribute_criticality.cpython-311.pyc,reproducible bytecode; source exists,20076,C/D,1
05_src/traffic_simulation/network/__pycache__/resolve_osm_attributes.cpython-311.pyc,reproducible bytecode; source exists,110349,C/D,1
05_src/traffic_simulation/network/__pycache__/generate_attribute_classification_predicates.cpython-311.pyc,reproducible bytecode; source exists,34617,C/D,1
05_src/traffic_simulation/network/__pycache__/directed_segments_v17.cpython-311.pyc,reproducible bytecode; source exists,35593,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_psv_probe.cpython-311.pyc,reproducible bytecode; source exists,29319,C/D,1
05_src/traffic_simulation/network/__pycache__/conditional_access_v17.cpython-311.pyc,reproducible bytecode; source exists,43688,C/D,1
05_src/traffic_simulation/network/__pycache__/scenario_context_v17.cpython-311.pyc,reproducible bytecode; source exists,13230,C/D,1
05_src/traffic_simulation/network/__pycache__/evidence_resolution_v17.cpython-311.pyc,reproducible bytecode; source exists,18888,C/D,1
05_src/traffic_simulation/network/__pycache__/fetch_osm.cpython-311.pyc,reproducible bytecode; source exists,41992,C/D,1
05_src/traffic_simulation/network/__pycache__/final_permission_v17.cpython-311.pyc,reproducible bytecode; source exists,21900,C/D,1
05_src/traffic_simulation/network/__pycache__/formal_blocker_governance_v17.cpython-311.pyc,reproducible bytecode; source exists,16430,C/D,1
05_src/traffic_simulation/network/__pycache__/speed_resolution_v17.cpython-311.pyc,reproducible bytecode; source exists,35155,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase12_output_contract.cpython-311.pyc,reproducible bytecode; source exists,11202,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase12_run_completion.cpython-311.pyc,reproducible bytecode; source exists,51621,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase13_input_lock.cpython-311.pyc,reproducible bytecode; source exists,5844,C/D,1
05_src/traffic_simulation/network/__pycache__/resolve_attribute_values.cpython-311.pyc,reproducible bytecode; source exists,22485,C/D,1
05_src/traffic_simulation/network/__pycache__/classify_resolver_exceptions.cpython-311.pyc,reproducible bytecode; source exists,13096,C/D,1
05_src/traffic_simulation/network/__pycache__/resolver_integration_v17.cpython-311.pyc,reproducible bytecode; source exists,13857,C/D,1
05_src/traffic_simulation/network/__pycache__/summarize_resolver_dry_run.cpython-311.pyc,reproducible bytecode; source exists,17243,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_sumo_network_config.cpython-311.pyc,reproducible bytecode; source exists,24714,C/D,1
05_src/traffic_simulation/network/__pycache__/build_urban_lastmile_vehicle_tables_v1.cpython-311.pyc,reproducible bytecode; source exists,17638,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_urban_lastmile_vehicle_population_v1.cpython-311.pyc,reproducible bytecode; source exists,12912,C/D,1
05_src/traffic_simulation/network/__pycache__/analyze_lane_evidence_options.cpython-311.pyc,source absent; preserve orphan bytecode,7035,C/D,0
05_src/traffic_simulation/network/__pycache__/revalidate_current_formal_network_acceptance_v2.cpython-311.pyc,source absent; preserve orphan bytecode,7047,C/D,0
05_src/traffic_simulation/network/__pycache__/validate_formal_lane_evidence_policy.cpython-313.pyc,source absent; preserve orphan bytecode,19923,C/D,0
05_src/traffic_simulation/network/__pycache__/apply_formal_lane_deterministic_rules_candidate.cpython-313.pyc,source absent; preserve orphan bytecode,10072,C/D,0
05_src/traffic_simulation/network/__pycache__/evaluate_lane_imputation_v18_candidate.cpython-311.pyc,source absent; preserve orphan bytecode,44590,C/D,0
05_src/traffic_simulation/network/__pycache__/validate_v17_phase8_final_permission.cpython-311.pyc,reproducible bytecode; source exists,12528,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase7_conditional_access.cpython-311.pyc,reproducible bytecode; source exists,16356,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase6_static_access.cpython-311.pyc,reproducible bytecode; source exists,13714,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase4_directed_segments.cpython-311.pyc,reproducible bytecode; source exists,11121,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase3_state_migration.cpython-311.pyc,reproducible bytecode; source exists,12123,C/D,1
05_src/traffic_simulation/network/__pycache__/review_connection_junction_tls_candidate.cpython-311.pyc,source absent; preserve orphan bytecode,22215,C/D,0
05_src/traffic_simulation/network/__pycache__/permission_materializer_v17.cpython-311.pyc,source absent; preserve orphan bytecode,32286,C/D,0
05_src/traffic_simulation/network/__pycache__/export_phase12_permission_expectations_v2.cpython-313.pyc,source absent; preserve orphan bytecode,37482,C/D,0
05_src/traffic_simulation/network/__pycache__/export_phase12_permission_expectations_v2.cpython-311.pyc,source absent; preserve orphan bytecode,43532,C/D,0
05_src/traffic_simulation/network/__pycache__/validate_v17_phase9_speed_resolution.cpython-311.pyc,reproducible bytecode; source exists,12716,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_formal_blocker_policy.cpython-311.pyc,reproducible bytecode; source exists,8955,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase10_evidence_resolution.cpython-311.pyc,reproducible bytecode; source exists,14946,C/D,1
05_src/traffic_simulation/network/__pycache__/__init__.cpython-313.pyc,reproducible bytecode; source exists,228,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase5_directional_lanes.cpython-313.pyc,reproducible bytecode; source exists,10147,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase6_static_access.cpython-313.pyc,reproducible bytecode; source exists,11394,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase7_conditional_access.cpython-313.pyc,reproducible bytecode; source exists,13745,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase8_final_permission.cpython-313.pyc,reproducible bytecode; source exists,10363,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase9_speed_resolution.cpython-313.pyc,reproducible bytecode; source exists,10513,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase10_evidence_resolution.cpython-313.pyc,reproducible bytecode; source exists,12832,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase11_resolver_integration.cpython-313.pyc,reproducible bytecode; source exists,8798,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase12_output_contract.cpython-313.pyc,reproducible bytecode; source exists,9504,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase11_resolver_integration.cpython-311.pyc,reproducible bytecode; source exists,11018,C/D,1
05_src/traffic_simulation/network/__pycache__/execute_v17_phase12_full_population.cpython-313.pyc,reproducible bytecode; source exists,51684,C/D,1
05_src/traffic_simulation/network/__pycache__/directional_lanes_v17.cpython-313.pyc,reproducible bytecode; source exists,32679,C/D,1
05_src/traffic_simulation/network/__pycache__/audit_network_xml_geometry.cpython-313.pyc,reproducible bytecode; source exists,6848,C/D,1
05_src/traffic_simulation/network/__pycache__/repair_network_geometry_lengths.cpython-313.pyc,reproducible bytecode; source exists,9178,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_geometry_length_reacceptance.cpython-313.pyc,reproducible bytecode; source exists,16561,C/D,1
05_src/traffic_simulation/network/__pycache__/accept_three_tier_network_run.cpython-311.pyc,reproducible bytecode; source exists,13969,C/D,1
05_src/traffic_simulation/network/__pycache__/analyze_three_tier_failure_cohort.cpython-311.pyc,reproducible bytecode; source exists,6454,C/D,1
05_src/traffic_simulation/network/__pycache__/apply_three_tier_routeable_mapping_fix.cpython-311.pyc,reproducible bytecode; source exists,1665,C/D,1
05_src/traffic_simulation/network/__pycache__/audit_network_xml_geometry.cpython-311.pyc,reproducible bytecode; source exists,8015,C/D,1
05_src/traffic_simulation/network/__pycache__/catalog_phase13_x1_official_sources.cpython-311.pyc,reproducible bytecode; source exists,10714,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_foot_use_sidepath_probe.cpython-311.pyc,reproducible bytecode; source exists,23133,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_horse_probe.cpython-311.pyc,reproducible bytecode; source exists,26941,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_lanes2_formal_probe.cpython-311.pyc,reproducible bytecode; source exists,24073,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_missing_lane_simulation_fallback.cpython-311.pyc,reproducible bytecode; source exists,11605,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_motorcar_probe.cpython-311.pyc,reproducible bytecode; source exists,14291,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_oneway_road_lane_vector_probe.cpython-311.pyc,reproducible bytecode; source exists,23472,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_shared_single_lane_probe.cpython-311.pyc,reproducible bytecode; source exists,20334,C/D,1
05_src/traffic_simulation/network/__pycache__/compare_phase13_use_sidepath_probe.cpython-311.pyc,reproducible bytecode; source exists,22339,C/D,1
05_src/traffic_simulation/network/__pycache__/directional_lanes_v17.cpython-311.pyc,reproducible bytecode; source exists,37336,C/D,1
05_src/traffic_simulation/network/__pycache__/execute_phase13_missing_lane_simulation_fallback.cpython-311.pyc,reproducible bytecode; source exists,11628,C/D,1
05_src/traffic_simulation/network/__pycache__/execute_three_tier_completion.cpython-311.pyc,reproducible bytecode; source exists,17428,C/D,1
05_src/traffic_simulation/network/__pycache__/execute_three_tier_completion_streaming.cpython-311.pyc,reproducible bytecode; source exists,19939,C/D,1
05_src/traffic_simulation/network/__pycache__/execute_v17_phase12_full_population.cpython-311.pyc,reproducible bytecode; source exists,62974,C/D,1
05_src/traffic_simulation/network/__pycache__/execute_v17_phase12_successor_full_population.cpython-311.pyc,reproducible bytecode; source exists,31277,C/D,1
05_src/traffic_simulation/network/__pycache__/extract_phase13_vehicle_ontology_records.cpython-311.pyc,reproducible bytecode; source exists,18361,C/D,1
05_src/traffic_simulation/network/__pycache__/finalize_three_tier_acceptance.cpython-311.pyc,reproducible bytecode; source exists,4325,C/D,1
05_src/traffic_simulation/network/__pycache__/finalize_three_tier_postchecks.cpython-311.pyc,reproducible bytecode; source exists,6694,C/D,1
05_src/traffic_simulation/network/__pycache__/investigate_phase13_x1_official_evidence.cpython-311.pyc,reproducible bytecode; source exists,25731,C/D,1
05_src/traffic_simulation/network/__pycache__/investigate_phase13_x1_temporal_review.cpython-311.pyc,reproducible bytecode; source exists,21205,C/D,1
05_src/traffic_simulation/network/__pycache__/investigate_v17_directional_lane_blockers.cpython-311.pyc,reproducible bytecode; source exists,20554,C/D,1
05_src/traffic_simulation/network/__pycache__/investigate_v17_relation_mapping_blockers.cpython-311.pyc,reproducible bytecode; source exists,19185,C/D,1
05_src/traffic_simulation/network/__pycache__/match_phase13_x1_mlit_r3.cpython-311.pyc,reproducible bytecode; source exists,20057,C/D,1
05_src/traffic_simulation/network/__pycache__/oneway_materialization_v17.cpython-311.pyc,reproducible bytecode; source exists,13917,C/D,1
05_src/traffic_simulation/network/__pycache__/project_v17_phase12_blockers.cpython-311.pyc,reproducible bytecode; source exists,33100,C/D,1
05_src/traffic_simulation/network/__pycache__/repair_network_geometry_lengths.cpython-311.pyc,reproducible bytecode; source exists,10163,C/D,1
05_src/traffic_simulation/network/__pycache__/review_three_tier_route_failures.cpython-311.pyc,reproducible bytecode; source exists,5521,C/D,1
05_src/traffic_simulation/network/__pycache__/run_v16_attribute_resolution.cpython-311.pyc,reproducible bytecode; source exists,17120,C/D,1
05_src/traffic_simulation/network/__pycache__/simulation_lane_fallback_v17.cpython-311.pyc,reproducible bytecode; source exists,22216,C/D,1
05_src/traffic_simulation/network/__pycache__/static_access_v17.cpython-311.pyc,reproducible bytecode; source exists,35674,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_current_markdown_index.cpython-311.pyc,reproducible bytecode; source exists,26174,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_current_network_completion_authority.cpython-311.pyc,reproducible bytecode; source exists,3812,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_existing_phase12_run.cpython-311.pyc,reproducible bytecode; source exists,8712,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_formal_completion_three_tier_registry.cpython-311.pyc,reproducible bytecode; source exists,3711,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_geometry_length_reacceptance.cpython-311.pyc,reproducible bytecode; source exists,20623,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_network_completion_pipeline.cpython-311.pyc,reproducible bytecode; source exists,2410,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_research_map_portal.cpython-311.pyc,reproducible bytecode; source exists,13291,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_research_pipeline_reference.cpython-311.pyc,reproducible bytecode; source exists,9424,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_research_repository_index.cpython-311.pyc,reproducible bytecode; source exists,4906,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_three_tier_completion.cpython-311.pyc,reproducible bytecode; source exists,5400,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_three_tier_routeability_fix.cpython-311.pyc,reproducible bytecode; source exists,5310,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_fixture_oracle.cpython-311.pyc,reproducible bytecode; source exists,18045,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_network_completion_policy.cpython-311.pyc,reproducible bytecode; source exists,16202,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase12_profile_difference_contract.cpython-311.pyc,reproducible bytecode; source exists,9683,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase12_successor_run.cpython-311.pyc,reproducible bytecode; source exists,36435,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase1_authority.cpython-311.pyc,reproducible bytecode; source exists,20654,C/D,1
05_src/traffic_simulation/network/__pycache__/validate_v17_phase5_directional_lanes.cpython-311.pyc,reproducible bytecode; source exists,12176,C/D,1
05_src/traffic_simulation/simulation/__pycache__/__init__.cpython-311.pyc,reproducible bytecode; source exists,224,C/D,1
05_src/traffic_simulation/validation/__pycache__/__init__.cpython-311.pyc,reproducible bytecode; source exists,240,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_analyze_osm_attributes.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,20944,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_approved_attribute_resolution_policy.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,22700,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_assess_tokyo_pt_external_through_driver_integration.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,5747,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_attribute_classification_production_fixtures.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,66466,C/D,1
05_src/traffic_simulation/validation/__pycache__/build_attribute_classification_fixture_collection.cpython-311.pyc,reproducible bytecode; source exists,25059,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_attribute_classification_schemas.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,23304,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_attribute_classification_semantics.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,57625,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_attribute_resolution_state_v17.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,23701,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_build_sumo_network.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,16364,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_calibrate_ota_general_traffic.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,19597,C/D,1
05_src/traffic_simulation/validation/__pycache__/test_calibrate_ota_small_zone_general_traffic.cpython-311-pytest-8.3.3.pyc,reproducible bytecode; source exists,13358,C/D,1
