layer,scenario_id,seed,customer_count,vehicle_count,charger_condition,base_route_proxy_id,node_id,node_type,latitude,longitude,from_latitude,from_longitude,to_latitude,to_longitude
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,C050_S001_N041,synthetic_customer,35.60625,139.709375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,C050_S001_N009,synthetic_customer,35.614583333333336,139.703125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,C050_S001_N014,synthetic_customer,35.581250000000004,139.703125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,C050_S001_N032,synthetic_customer,35.577083333333334,139.703125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,C050_S001_N022,synthetic_customer,35.547916666666666,139.709375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,C050_S001_N017,synthetic_customer,35.56041666666666,139.74062500000002,,,,
depot_proxy,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R01,DEP_438,depot_proxy,35.705833,139.665566,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N004,synthetic_customer,35.706250000000004,139.521875,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N042,synthetic_customer,35.706250000000004,139.453125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N016,synthetic_customer,35.706250000000004,139.440625,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N019,synthetic_customer,35.75625,139.396875,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N045,synthetic_customer,35.764583333333334,139.478125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N030,synthetic_customer,35.64375,139.521875,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N008,synthetic_customer,35.64375,139.534375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N023,synthetic_customer,35.543749999999996,139.478125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N005,synthetic_customer,35.60625,139.384375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N031,synthetic_customer,35.62291666666667,139.359375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,C050_S001_N046,synthetic_customer,35.66875,139.30312500000002,,,,
depot_proxy,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R02,DEP_438,depot_proxy,35.705833,139.665566,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N001,synthetic_customer,35.73541666666667,139.753125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N034,synthetic_customer,35.72708333333333,139.771875,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N021,synthetic_customer,35.72291666666667,139.796875,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N040,synthetic_customer,35.69375,139.790625,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N002,synthetic_customer,35.69791666666667,139.834375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N010,synthetic_customer,35.67291666666667,139.834375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N035,synthetic_customer,35.65625000000001,139.815625,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N037,synthetic_customer,35.67291666666667,139.86562500000002,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N013,synthetic_customer,35.67291666666667,139.87187500000002,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N006,synthetic_customer,35.69375,139.86562500000002,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N029,synthetic_customer,35.73125,139.884375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N038,synthetic_customer,35.747916666666676,139.853125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N044,synthetic_customer,35.743750000000006,139.828125,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N003,synthetic_customer,35.75625,139.796875,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N028,synthetic_customer,35.77708333333333,139.765625,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N050,synthetic_customer,35.77708333333333,139.834375,,,,
synthetic_customer,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,C050_S001_N011,synthetic_customer,35.78541666666666,139.846875,,,,
depot_proxy,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,C050_V03_S001_R03,DEP_438,depot_proxy,35.705833,139.665566,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62649_79571,charger_candidate,35.740059,139.381424,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17707_17948,charger_candidate,35.73303276,139.78452,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17729_17970,charger_candidate,35.74642713,139.3849165,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17712_17953,charger_candidate,35.65842354,139.7541232,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17104_17345,charger_candidate,35.67589787,139.8227861,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17724_17965,charger_candidate,35.65635337,139.6994334,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17115_17356,charger_candidate,35.65598212,139.7530151,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17717_17958,charger_candidate,35.6909479,139.7574298,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17727_17968,charger_candidate,35.73260557,139.6565057,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17730_17971,charger_candidate,35.70130354,139.3486716,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17702_17943,charger_candidate,35.601632,139.7314832,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17725_17966,charger_candidate,35.75551479,139.6886658,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17714_17955,charger_candidate,35.67078366,139.7726822,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62646_79568,charger_candidate,35.691586,139.697769,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62646_95267,charger_candidate,35.691586,139.697769,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17709_17950,charger_candidate,35.67895206,139.7630771,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17710_17951,charger_candidate,35.676894,139.766113,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17711_17952,charger_candidate,35.66561139,139.7388491,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62645_79567,charger_candidate,35.688072,139.69342,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17719_17960,charger_candidate,35.66201532,139.7823179,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17718_17959,charger_candidate,35.68883755,139.7882467,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17713_17954,charger_candidate,35.69397529,139.7536522,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17699_17940,charger_candidate,35.68390149,139.4422479,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62641_79563,charger_candidate,35.599213,139.380753,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17731_17972,charger_candidate,35.77621805,139.842766,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17101_17342,charger_candidate,35.64121133,139.744522,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17093_17334,charger_candidate,35.58601443,139.7427691,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17726_17967,charger_candidate,35.73889755,139.7130146,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17716_17957,charger_candidate,35.6851654,139.7694568,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17720_17961,charger_candidate,35.68126594,139.7768536,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17105_17346,charger_candidate,35.69667935,139.843689,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17128_17369,charger_candidate,35.63320407,139.5981318,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17119_17360,charger_candidate,35.70605659,139.8700947,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17118_17359,charger_candidate,35.67322894,139.835588,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17116_17357,charger_candidate,35.57887279,139.7009646,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17120_17361,charger_candidate,35.75062469,139.7478806,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17112_17353,charger_candidate,35.71198187,139.6047387,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17100_17341,charger_candidate,35.78501086,139.8032272,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17096_17337,charger_candidate,35.60626789,139.7473956,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17109_17350,charger_candidate,35.63341906,139.662532,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17121_17362,charger_candidate,35.69051968,139.5702981,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17083_17324,charger_candidate,35.73983276,139.5076844,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17124_17365,charger_candidate,35.66745472,139.3681909,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17087_17328,charger_candidate,35.62756278,139.4261407,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17123_17364,charger_candidate,35.67065665,139.4982911,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17125_17366,charger_candidate,35.57174645,139.4215159,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17090_17331,charger_candidate,35.69985647,139.3482689,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17126_17367,charger_candidate,35.74616947,139.421919,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17127_17368,charger_candidate,35.68872551,139.4157805,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17122_17363,charger_candidate,35.64593484,139.5293563,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17092_17333,charger_candidate,35.78214999,139.3224422,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17738_17979,charger_candidate,35.68840521,139.6830833,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17737_17978,charger_candidate,35.61913473,139.6770259,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17706_17947,charger_candidate,35.71931606,139.8573368,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17715_17956,charger_candidate,35.67803558,139.7685405,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17700_17941,charger_candidate,35.69873545,139.4099888,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17728_17969,charger_candidate,35.7358274,139.6540779,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17695_17936,charger_candidate,35.65177889,139.5422994,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17102_17343,charger_candidate,35.6479522,139.7406554,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17117_17358,charger_candidate,35.65451886,139.7799407,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17110_17351,charger_candidate,35.72347359,139.6780487,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17698_17939,charger_candidate,35.7107889,139.3640032,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17086_17327,charger_candidate,35.6624438,139.3481845,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17081_17322,charger_candidate,35.68163985,139.5572524,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17091_17332,charger_candidate,35.74601892,139.3894578,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17099_17340,charger_candidate,35.73361608,139.7873031,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17721_17962,charger_candidate,35.66865643,139.7908586,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,62640_79562,charger_candidate,35.546951,139.790527,,,,
charger_candidate,C050_V03_CHG_balanced_SPEED25_T480,1,50,3,balanced,,17733_17974,charger_candidate,35.66739221,139.7643969,,,,
